Provider_ID,Members,BP_Control_Rate,A1c_Control_Rate,LDL_Control_Rate,BCS_Closure,COL_Closure,KED_Closure,SPC_Closure,CBP_Closure,ER_Visits_per_1000,Admit_Rate_per_1000,Readmission_Rate,Avg_PMPM,Avg_HCC_Count,AWV_Rate,Recapture_Rate,Depression_Screening_Rate,FUH_Rate,Avg_SDOH_Burden,Chronic_Score,Preventive_Score,Care_Coordination_Score,Behavioral_Score,Equity_Adjusted,Composite_VBC_Score,Provider_Tier
P0101,61,0.5081967213114754,0.7704918032786885,0.08196721311475409,,,,,,311.4754098360656,180.32786885245903,0.47540983606557374,903.8726020989639,2.4098360655737703,0.5081967213114754,0.6065573770491803,1.0,0.4426229508196721,0.4808743169398907,0.45355191256830607,,0.4426229508196721,1.0,0.40546448087431697,,Silver
P0102,61,0.47540983606557374,0.7049180327868853,0.09836065573770492,,,,,,393.44262295081967,344.2622950819672,0.4426229508196721,904.1915064881205,2.360655737704918,0.5081967213114754,0.6229508196721312,1.0,0.5737704918032787,0.5081967213114754,0.42622950819672134,,0.5737704918032787,1.0,0.37540983606557377,,Silver
P0103,55,0.5454545454545454,0.7272727272727273,0.10909090909090909,,,,,,254.54545454545453,200.0,0.45454545454545453,903.251849276509,2.5272727272727273,0.509090909090909,0.4909090909090909,1.0,0.6363636363636364,0.5151515151515151,0.46060606060606063,,0.6363636363636364,1.0,0.4090909090909091,,Silver
P0104,55,0.41818181818181815,0.6727272727272727,0.05454545454545454,,,,,,200.0,127.27272727272727,0.509090909090909,908.1131135643733,2.5636363636363635,0.5636363636363636,0.5454545454545454,1.0,0.45454545454545453,0.4727272727272727,0.3818181818181818,,0.45454545454545453,1.0,0.3345454545454545,,Silver
P0105,61,0.45901639344262296,0.8032786885245902,0.08196721311475409,,,,,,327.86885245901635,229.5081967213115,0.5901639344262295,912.1938721769458,2.5901639344262297,0.4918032786885246,0.5245901639344263,1.0,0.5737704918032787,0.45901639344262296,0.4480874316939891,,0.5737704918032787,1.0,0.40218579234972684,,Silver
P0106,57,0.5087719298245614,0.8070175438596491,0.10526315789473684,,,,,,263.1578947368421,245.6140350877193,0.5087719298245614,912.6616007984021,2.543859649122807,0.6140350877192983,0.49122807017543857,1.0,0.5087719298245614,0.5204678362573099,0.47368421052631576,,0.5087719298245614,1.0,0.42163742690058476,,Silver
P0107,57,0.47368421052631576,0.7719298245614035,0.08771929824561403,,,,,,298.2456140350877,105.26315789473684,0.40350877192982454,907.7697939359207,2.3684210526315788,0.42105263157894735,0.3333333333333333,1.0,0.631578947368421,0.4444444444444444,0.4444444444444444,,0.631578947368421,1.0,0.39999999999999997,,Silver
P0108,63,0.4603174603174603,0.8095238095238095,0.047619047619047616,,,,,,460.3174603174603,190.47619047619045,0.3968253968253968,896.0170153404771,2.5714285714285716,0.5079365079365079,0.38095238095238093,1.0,0.47619047619047616,0.5449735449735449,0.43915343915343913,,0.47619047619047616,1.0,0.38465608465608464,,Silver
P0109,60,0.5166666666666667,0.8,0.13333333333333333,,,,,,500.0,250.0,0.6166666666666667,899.282392870767,2.283333333333333,0.38333333333333336,0.4166666666666667,1.0,0.4,0.45555555555555555,0.4833333333333334,,0.4,1.0,0.4377777777777778,,Silver
P0110,75,0.4666666666666667,0.72,0.14666666666666667,,,,,,440.0,186.66666666666669,0.4533333333333333,920.2071890504852,2.4266666666666667,0.4,0.5733333333333334,1.0,0.5466666666666666,0.5155555555555555,0.4444444444444444,,0.5466666666666666,1.0,0.39288888888888884,,Silver
P0111,50,0.44,0.82,0.06,,,,,,420.0,200.0,0.62,898.4598931656742,2.56,0.26,0.36,1.0,0.58,0.48,0.44,,0.58,1.0,0.392,,Silver
P0112,60,0.4666666666666667,0.8666666666666667,0.11666666666666667,,,,,,316.66666666666663,150.0,0.6833333333333333,900.970718607133,2.533333333333333,0.35,0.4,1.0,0.55,0.4944444444444444,0.4833333333333334,,0.55,1.0,0.43388888888888894,,Silver
P0113,63,0.5238095238095238,0.7936507936507936,0.09523809523809523,,,,,,301.58730158730157,222.2222222222222,0.4444444444444444,902.2177053298168,2.5238095238095237,0.5079365079365079,0.49206349206349204,1.0,0.42857142857142855,0.5026455026455026,0.4708994708994709,,0.42857142857142855,1.0,0.4206349206349206,,Silver
P0114,69,0.463768115942029,0.8260869565217391,0.057971014492753624,,,,,,420.28985507246375,202.8985507246377,0.34782608695652173,916.8390746833849,2.7246376811594204,0.5217391304347826,0.6376811594202898,1.0,0.5217391304347826,0.5652173913043478,0.4492753623188406,,0.5217391304347826,1.0,0.3927536231884058,,Silver
P0115,63,0.5555555555555556,0.6984126984126984,0.047619047619047616,,,,,,380.9523809523809,222.2222222222222,0.5079365079365079,883.2714299981443,2.3015873015873014,0.49206349206349204,0.47619047619047616,1.0,0.47619047619047616,0.5079365079365079,0.4338624338624339,,0.47619047619047616,1.0,0.3830687830687831,,Silver
P0116,47,0.44680851063829785,0.723404255319149,0.06382978723404255,,,,,,382.97872340425533,255.3191489361702,0.46808510638297873,886.6025712596249,2.0851063829787235,0.48936170212765956,0.425531914893617,1.0,0.7021276595744681,0.47517730496453897,0.41134751773049644,,0.7021276595744681,1.0,0.3638297872340425,,Silver
P0117,57,0.5263157894736842,0.8070175438596491,0.07017543859649122,,,,,,385.96491228070175,280.7017543859649,0.47368421052631576,877.9558109764049,2.56140350877193,0.5789473684210527,0.49122807017543857,1.0,0.43859649122807015,0.4853801169590643,0.4678362573099415,,0.43859649122807015,1.0,0.41929824561403506,,Silver
P0118,50,0.42,0.7,0.12,,,,,,300.0,280.0,0.48,908.2877035913502,2.62,0.54,0.4,1.0,0.52,0.5133333333333333,0.4133333333333333,,0.52,1.0,0.36199999999999993,,Silver
P0119,59,0.3220338983050847,0.6779661016949152,0.03389830508474576,,,,,,440.6779661016949,186.4406779661017,0.423728813559322,896.9300521925234,2.593220338983051,0.5254237288135594,0.4915254237288136,1.0,0.4915254237288136,0.5084745762711864,0.3446327683615819,,0.4915254237288136,1.0,0.29378531073446323,,Silver
P0120,77,0.36363636363636365,0.7792207792207793,0.11688311688311688,,,,,,402.5974025974026,311.68831168831167,0.5584415584415584,887.752855277305,2.727272727272727,0.5064935064935064,0.4155844155844156,1.0,0.4935064935064935,0.44588744588744583,0.41991341991341985,,0.4935064935064935,1.0,0.3753246753246753,,Silver
P0121,71,0.49295774647887325,0.7746478873239436,0.11267605633802817,,,,,,464.7887323943662,225.35211267605635,0.4647887323943662,928.046102869511,2.5211267605633805,0.4084507042253521,0.5211267605633803,1.0,0.5352112676056338,0.4976525821596243,0.46009389671361506,,0.5352112676056338,1.0,0.4103286384976526,,Silver
P0122,62,0.5,0.7903225806451613,0.0967741935483871,,,,,,306.4516129032258,177.4193548387097,0.43548387096774194,899.7121772484873,2.6129032258064515,0.41935483870967744,0.3709677419354839,1.0,0.41935483870967744,0.45161290322580644,0.46236559139784944,,0.41935483870967744,1.0,0.4172043010752688,,Silver
P0123,61,0.45901639344262296,0.8360655737704918,0.11475409836065574,,,,,,393.44262295081967,163.93442622950818,0.4426229508196721,900.3044059197417,2.622950819672131,0.5081967213114754,0.3442622950819672,1.0,0.4918032786885246,0.5027322404371585,0.46994535519125685,,0.4918032786885246,1.0,0.419672131147541,,Silver
P0124,69,0.391304347826087,0.7681159420289855,0.057971014492753624,,,,,,478.26086956521743,246.3768115942029,0.5652173913043478,890.2389509465887,2.449275362318841,0.5362318840579711,0.42028985507246375,1.0,0.5072463768115942,0.48309178743961345,0.4057971014492754,,0.5072463768115942,1.0,0.35748792270531404,,Silver
P0125,61,0.47540983606557374,0.7377049180327869,0.11475409836065574,,,,,,311.4754098360656,278.6885245901639,0.5901639344262295,905.0179890922187,2.7704918032786887,0.5245901639344263,0.47540983606557374,1.0,0.47540983606557374,0.45355191256830596,0.4426229508196721,,0.47540983606557374,1.0,0.39726775956284155,,Silver
P0126,53,0.49056603773584906,0.7169811320754716,0.1320754716981132,,,,,,433.9622641509434,245.28301886792454,0.6226415094339622,904.8446680837559,2.207547169811321,0.5094339622641509,0.5283018867924528,1.0,0.5471698113207547,0.42767295597484273,0.4465408805031446,,0.5471698113207547,1.0,0.40377358490566034,,Silver
P0127,54,0.46296296296296297,0.7962962962962963,0.1111111111111111,,,,,,500.0,222.2222222222222,0.5185185185185185,916.0045273106028,2.462962962962963,0.48148148148148145,0.5555555555555556,1.0,0.4444444444444444,0.4753086419753086,0.45679012345679015,,0.4444444444444444,1.0,0.4092592592592593,,Silver
P0128,60,0.5166666666666667,0.75,0.016666666666666666,,,,,,366.66666666666663,200.0,0.43333333333333335,911.8833553055284,2.2,0.5333333333333333,0.4666666666666667,1.0,0.5333333333333333,0.5166666666666667,0.42777777777777776,,0.5333333333333333,1.0,0.37611111111111106,,Silver
P0129,69,0.43478260869565216,0.7391304347826086,0.15942028985507245,,,,,,318.8405797101449,101.44927536231884,0.4057971014492754,913.5097502929216,2.927536231884058,0.4927536231884058,0.4927536231884058,1.0,0.5217391304347826,0.4782608695652174,0.4444444444444444,,0.5217391304347826,1.0,0.3966183574879227,,Silver
P0130,77,0.4935064935064935,0.7532467532467533,0.14285714285714285,,,,,,493.5064935064935,155.84415584415584,0.5324675324675324,893.778310257497,2.4805194805194803,0.5454545454545454,0.42857142857142855,1.0,0.5324675324675324,0.45454545454545453,0.4632034632034632,,0.5324675324675324,1.0,0.4177489177489177,,Silver
P0131,61,0.47540983606557374,0.8032786885245902,0.06557377049180328,,,,,,540.9836065573771,98.36065573770492,0.4098360655737705,891.517281753424,2.6885245901639343,0.5573770491803278,0.5737704918032787,1.0,0.39344262295081966,0.5191256830601092,0.4480874316939891,,0.39344262295081966,1.0,0.3961748633879782,,Silver
P0132,62,0.5161290322580645,0.6774193548387096,0.1774193548387097,,,,,,483.8709677419355,193.54838709677418,0.5806451612903226,900.5792717452238,2.6774193548387095,0.5806451612903226,0.5645161290322581,1.0,0.41935483870967744,0.46236559139784944,0.45698924731182794,,0.41935483870967744,1.0,0.410752688172043,,Silver
P0133,67,0.6119402985074627,0.7313432835820896,0.11940298507462686,,,,,,492.5373134328358,134.32835820895522,0.4925373134328358,901.0896526413272,2.716417910447761,0.4925373134328358,0.44776119402985076,1.0,0.47761194029850745,0.47263681592039797,0.4875621890547263,,0.47761194029850745,1.0,0.4402985074626865,,Silver
P0134,54,0.5370370370370371,0.7592592592592593,0.2037037037037037,,,,,,518.5185185185185,111.1111111111111,0.42592592592592593,903.9715838141914,2.5185185185185186,0.6111111111111112,0.5555555555555556,1.0,0.48148148148148145,0.5,0.5,,0.48148148148148145,1.0,0.45,,Silver
P0135,58,0.4482758620689655,0.7931034482758621,0.08620689655172414,,,,,,465.51724137931035,172.41379310344828,0.5172413793103449,901.1733280458408,2.4655172413793105,0.5,0.6206896551724138,1.0,0.5344827586206896,0.5919540229885056,0.4425287356321839,,0.5344827586206896,1.0,0.38333333333333336,,Silver
P0136,60,0.5666666666666667,0.7333333333333333,0.05,,,,,,350.0,150.0,0.5333333333333333,894.7526842970981,2.3666666666666667,0.4166666666666667,0.5666666666666667,1.0,0.4666666666666667,0.4722222222222222,0.44999999999999996,,0.4666666666666667,1.0,0.40277777777777773,,Silver
P0137,60,0.4666666666666667,0.6333333333333333,0.06666666666666667,,,,,,450.0,183.33333333333331,0.4,899.630262907403,2.6,0.45,0.5166666666666667,1.0,0.5166666666666667,0.4944444444444444,0.3888888888888889,,0.5166666666666667,1.0,0.33944444444444444,,Silver
P0138,50,0.52,0.76,0.1,,,,,,340.0,200.0,0.5,904.6964918753744,2.36,0.46,0.44,1.0,0.46,0.4733333333333333,0.46,,0.46,1.0,0.4126666666666667,,Silver
P0139,72,0.4861111111111111,0.7916666666666666,0.06944444444444445,,,,,,361.1111111111111,263.8888888888889,0.3888888888888889,908.8125322587161,2.138888888888889,0.5555555555555556,0.4583333333333333,1.0,0.4305555555555556,0.5138888888888888,0.449074074074074,,0.4305555555555556,1.0,0.39768518518518514,,Silver
P0140,60,0.35,0.8,0.11666666666666667,,,,,,233.33333333333334,183.33333333333331,0.4,897.2494963908324,2.55,0.48333333333333334,0.4166666666666667,1.0,0.45,0.5222222222222223,0.4222222222222222,,0.45,1.0,0.37,,Silver
P0141,61,0.4426229508196721,0.7213114754098361,0.08196721311475409,,,,,,459.016393442623,262.29508196721315,0.5245901639344263,908.0764531511264,2.6065573770491803,0.5737704918032787,0.4918032786885246,1.0,0.5245901639344263,0.5792349726775956,0.41530054644808745,,0.5245901639344263,1.0,0.35737704918032787,,Silver
P0142,54,0.5555555555555556,0.7222222222222222,0.07407407407407407,,,,,,444.4444444444444,222.2222222222222,0.5925925925925926,907.1518377085297,2.7962962962962963,0.5740740740740741,0.5,1.0,0.48148148148148145,0.5308641975308641,0.45061728395061723,,0.48148148148148145,1.0,0.3975308641975308,,Silver
P0143,61,0.5245901639344263,0.7049180327868853,0.03278688524590164,,,,,,491.8032786885246,196.72131147540983,0.4426229508196721,908.7912741060305,2.540983606557377,0.45901639344262296,0.39344262295081966,1.0,0.4262295081967213,0.5081967213114754,0.4207650273224044,,0.4262295081967213,1.0,0.3699453551912568,,Silver
P0144,49,0.3877551020408163,0.7755102040816326,0.14285714285714285,,,,,,530.6122448979593,102.04081632653062,0.6122448979591837,913.1420678310748,2.3877551020408165,0.5510204081632653,0.4897959183673469,1.0,0.6122448979591837,0.4965986394557823,0.43537414965986393,,0.6122448979591837,1.0,0.3857142857142857,,Silver
P0145,52,0.36538461538461536,0.75,0.09615384615384616,,,,,,230.76923076923077,115.38461538461539,0.40384615384615385,904.3945393816116,2.5384615384615383,0.5576923076923077,0.5,1.0,0.40384615384615385,0.46153846153846156,0.4038461538461539,,0.40384615384615385,1.0,0.35769230769230775,,Silver
P0146,65,0.4461538461538462,0.7538461538461538,0.09230769230769231,,,,,,384.61538461538464,292.3076923076923,0.6,904.8370482500671,2.2153846153846155,0.49230769230769234,0.4307692307692308,1.0,0.5538461538461539,0.4666666666666667,0.43076923076923074,,0.5538461538461539,1.0,0.38410256410256405,,Silver
P0147,68,0.4852941176470588,0.75,0.11764705882352941,,,,,,220.58823529411765,279.4117647058824,0.5294117647058824,905.2223762429045,2.2794117647058822,0.5588235294117647,0.38235294117647056,1.0,0.5882352941176471,0.5196078431372548,0.45098039215686275,,0.5882352941176471,1.0,0.3990196078431373,,Silver
P0148,72,0.4166666666666667,0.6944444444444444,0.09722222222222222,,,,,,430.5555555555556,125.0,0.5138888888888888,879.4849558472494,2.3194444444444446,0.5,0.4722222222222222,1.0,0.5833333333333334,0.4907407407407407,0.40277777777777785,,0.5833333333333334,1.0,0.35370370370370374,,Silver
P0149,44,0.45454545454545453,0.6818181818181818,0.09090909090909091,,,,,,568.1818181818182,227.27272727272725,0.5454545454545454,890.3886716361783,2.522727272727273,0.5,0.5909090909090909,1.0,0.4090909090909091,0.5075757575757576,0.409090909090909,,0.4090909090909091,1.0,0.3583333333333332,,Silver
P0150,62,0.46774193548387094,0.7419354838709677,0.11290322580645161,,,,,,290.32258064516134,241.93548387096774,0.4838709677419355,912.2091250106582,2.7580645161290325,0.5,0.5,1.0,0.3548387096774194,0.47311827956989244,0.44086021505376344,,0.3548387096774194,1.0,0.3935483870967742,,Silver
P0151,58,0.15517241379310345,0.39655172413793105,0.0,,,,,,413.7931034482759,258.62068965517244,0.4827586206896552,1085.1346082575883,2.2586206896551726,0.5862068965517241,0.46551724137931033,0.4827586206896552,0.4482758620689655,0.5862068965517241,0.1839080459770115,,0.4482758620689655,0.4827586206896552,0.12528735632183907,,Bronze
P0152,53,0.22641509433962265,0.37735849056603776,0.03773584905660377,,,,,,547.1698113207547,264.1509433962264,0.6415094339622641,1102.4496408734628,2.3207547169811322,0.5660377358490566,0.5094339622641509,0.6037735849056604,0.49056603773584906,0.5723270440251572,0.21383647798742142,,0.49056603773584906,0.6037735849056604,0.15660377358490568,,Bronze
P0153,58,0.1724137931034483,0.3275862068965517,0.06896551724137931,,,,,,586.2068965517241,293.10344827586204,0.5172413793103449,1122.9576432645233,2.913793103448276,0.5517241379310345,0.4482758620689655,0.46551724137931033,0.5172413793103449,0.46551724137931033,0.18965517241379312,,0.5172413793103449,0.46551724137931033,0.14310344827586208,,Bronze
P0154,59,0.1694915254237288,0.3050847457627119,0.03389830508474576,,,,,,237.28813559322035,186.4406779661017,0.576271186440678,1109.6970286702644,2.2033898305084745,0.4745762711864407,0.4745762711864407,0.4915254237288136,0.559322033898305,0.5423728813559322,0.1694915254237288,,0.559322033898305,0.4915254237288136,0.11525423728813558,,Bronze
P0155,62,0.1935483870967742,0.3548387096774194,0.016129032258064516,,,,,,419.35483870967744,145.16129032258067,0.5645161290322581,1102.0012468275802,2.838709677419355,0.532258064516129,0.5,0.5,0.5,0.46774193548387094,0.18817204301075266,,0.5,0.5,0.14139784946236555,,Bronze
P0156,42,0.16666666666666666,0.40476190476190477,0.0,,,,,,476.19047619047615,166.66666666666666,0.6190476190476191,1101.6780692059178,2.4047619047619047,0.5,0.5238095238095238,0.47619047619047616,0.5,0.4206349206349206,0.19047619047619047,,0.5,0.47619047619047616,0.1484126984126984,,Bronze
P0157,59,0.2542372881355932,0.3389830508474576,0.0,,,,,,372.8813559322034,237.28813559322035,0.4067796610169492,1110.1705511793414,2.3389830508474576,0.5084745762711864,0.559322033898305,0.559322033898305,0.4915254237288136,0.4915254237288136,0.19774011299435026,,0.4915254237288136,0.559322033898305,0.1485875706214689,,Bronze
P0158,61,0.11475409836065574,0.4098360655737705,0.01639344262295082,,,,,,311.4754098360656,131.14754098360658,0.5901639344262295,1107.6108818265295,2.5737704918032787,0.4918032786885246,0.5573770491803278,0.4918032786885246,0.5245901639344263,0.5519125683060109,0.18032786885245902,,0.5245901639344263,0.4918032786885246,0.12513661202185794,,Bronze
P0159,48,0.2708333333333333,0.3541666666666667,0.041666666666666664,,,,,,312.5,125.0,0.5416666666666666,1107.0019128947554,2.4375,0.5,0.4791666666666667,0.5625,0.4791666666666667,0.4375,0.2222222222222222,,0.4791666666666667,0.5625,0.1784722222222222,,Bronze
P0160,51,0.17647058823529413,0.29411764705882354,0.0196078431372549,,,,,,294.11764705882354,235.2941176470588,0.6078431372549019,1102.8868585095688,2.4901960784313726,0.4117647058823529,0.5490196078431373,0.5098039215686274,0.45098039215686275,0.5098039215686274,0.16339869281045752,,0.45098039215686275,0.5098039215686274,0.11241830065359477,,Bronze
P0161,52,0.19230769230769232,0.4423076923076923,0.019230769230769232,,,,,,326.9230769230769,211.53846153846155,0.4230769230769231,1095.0885174804373,2.4038461538461537,0.40384615384615385,0.6923076923076923,0.46153846153846156,0.4807692307692308,0.4807692307692308,0.21794871794871795,,0.4807692307692308,0.46153846153846156,0.16987179487179488,,Bronze
P0162,63,0.14285714285714285,0.4444444444444444,0.015873015873015872,,,,,,317.46031746031747,222.2222222222222,0.4444444444444444,1115.9740461865285,2.619047619047619,0.4444444444444444,0.4603174603174603,0.5396825396825397,0.5873015873015873,0.49206349206349204,0.20105820105820102,,0.5873015873015873,0.5396825396825397,0.15185185185185182,,Bronze
P0163,54,0.2037037037037037,0.42592592592592593,0.05555555555555555,,,,,,518.5185185185185,111.1111111111111,0.42592592592592593,1110.8522645274102,2.4814814814814814,0.48148148148148145,0.42592592592592593,0.5740740740740741,0.5,0.49382716049382713,0.22839506172839508,,0.5,0.5740740740740741,0.17901234567901236,,Bronze
P0164,57,0.12280701754385964,0.43859649122807015,0.03508771929824561,,,,,,280.7017543859649,192.98245614035088,0.543859649122807,1093.529164500516,2.245614035087719,0.5263157894736842,0.5964912280701754,0.45614035087719296,0.5087719298245614,0.5087719298245614,0.19883040935672514,,0.5087719298245614,0.45614035087719296,0.147953216374269,,Bronze
P0165,63,0.2698412698412698,0.3333333333333333,0.0,,,,,,365.07936507936506,238.09523809523807,0.5873015873015873,1116.8313233060167,2.8095238095238093,0.49206349206349204,0.5238095238095238,0.5079365079365079,0.49206349206349204,0.5343915343915343,0.20105820105820105,,0.49206349206349204,0.5079365079365079,0.14761904761904762,,Bronze
P0166,68,0.11764705882352941,0.38235294117647056,0.014705882352941176,,,,,,352.94117647058823,205.88235294117646,0.47058823529411764,1093.5378175290975,2.7941176470588234,0.39705882352941174,0.45588235294117646,0.47058823529411764,0.38235294117647056,0.4656862745098039,0.17156862745098037,,0.38235294117647056,0.47058823529411764,0.12499999999999997,,Bronze
P0167,56,0.17857142857142858,0.4107142857142857,0.03571428571428571,,,,,,339.2857142857143,125.0,0.6071428571428571,1097.2696415517294,2.5714285714285716,0.6071428571428571,0.42857142857142855,0.5178571428571429,0.44642857142857145,0.3630952380952381,0.20833333333333334,,0.44642857142857145,0.5178571428571429,0.17202380952380952,,Bronze
P0168,76,0.10526315789473684,0.42105263157894735,0.013157894736842105,,,,,,355.2631578947368,315.7894736842105,0.5,1092.04551079612,2.6973684210526314,0.4473684210526316,0.40789473684210525,0.4342105263157895,0.5131578947368421,0.5087719298245613,0.17982456140350878,,0.5131578947368421,0.4342105263157895,0.12894736842105264,,Bronze
P0169,63,0.2222222222222222,0.36507936507936506,0.0,,,,,,396.8253968253968,317.46031746031747,0.6190476190476191,1091.8216717269984,2.6507936507936507,0.5714285714285714,0.6031746031746031,0.6349206349206349,0.36507936507936506,0.4603174603174603,0.19576719576719573,,0.36507936507936506,0.6349206349206349,0.1497354497354497,,Bronze
P0170,46,0.17391304347826086,0.391304347826087,0.0,,,,,,413.04347826086956,21.73913043478261,0.4782608695652174,1094.4480430388937,2.608695652173913,0.6304347826086957,0.5434782608695652,0.6304347826086957,0.41304347826086957,0.5434782608695652,0.1884057971014493,,0.41304347826086957,0.6304347826086957,0.1340579710144928,,Bronze
P0171,62,0.1935483870967742,0.4032258064516129,0.03225806451612903,,,,,,322.5806451612903,112.90322580645162,0.45161290322580644,1095.8290955720079,2.2903225806451615,0.532258064516129,0.45161290322580644,0.4838709677419355,0.5161290322580645,0.5645161290322581,0.20967741935483866,,0.5161290322580645,0.4838709677419355,0.15322580645161285,,Bronze
P0172,64,0.25,0.34375,0.0625,,,,,,390.625,187.5,0.578125,1097.1031787401496,2.71875,0.515625,0.546875,0.546875,0.375,0.5208333333333334,0.21875,,0.375,0.546875,0.16666666666666666,,Bronze
P0173,57,0.08771929824561403,0.3684210526315789,0.017543859649122806,,,,,,508.7719298245614,175.43859649122805,0.5087719298245614,1089.6562149073666,2.456140350877193,0.40350877192982454,0.40350877192982454,0.5614035087719298,0.43859649122807015,0.5497076023391813,0.15789473684210525,,0.43859649122807015,0.5614035087719298,0.10292397660818713,,Bronze
P0174,68,0.14705882352941177,0.45588235294117646,0.014705882352941176,,,,,,514.7058823529411,176.47058823529412,0.5294117647058824,1080.251409479318,2.485294117647059,0.5294117647058824,0.4852941176470588,0.47058823529411764,0.4411764705882353,0.4509803921568627,0.20588235294117643,,0.4411764705882353,0.47058823529411764,0.16078431372549015,,Bronze
P0175,62,0.0967741935483871,0.3709677419354839,0.0,,,,,,467.7419354838709,129.03225806451613,0.5645161290322581,1084.7563540758172,2.661290322580645,0.5,0.6290322580645161,0.4838709677419355,0.4838709677419355,0.47849462365591394,0.15591397849462366,,0.4838709677419355,0.4838709677419355,0.10806451612903226,,Bronze
P0176,60,0.18333333333333332,0.35,0.05,,,,,,483.3333333333333,166.66666666666666,0.5666666666666667,1121.1561081406974,2.4833333333333334,0.45,0.4,0.6,0.5166666666666667,0.5055555555555555,0.19444444444444445,,0.5166666666666667,0.6,0.1438888888888889,,Bronze
P0177,72,0.18055555555555555,0.375,0.027777777777777776,,,,,,361.1111111111111,208.33333333333334,0.4722222222222222,1123.0389669899914,2.513888888888889,0.4444444444444444,0.5555555555555556,0.5,0.6111111111111112,0.45370370370370366,0.19444444444444445,,0.6111111111111112,0.5,0.14907407407407408,,Bronze
P0178,57,0.2807017543859649,0.3333333333333333,0.017543859649122806,,,,,,473.6842105263158,245.6140350877193,0.40350877192982454,1097.5062324192265,2.3508771929824563,0.45614035087719296,0.5614035087719298,0.631578947368421,0.43859649122807015,0.4678362573099415,0.21052631578947367,,0.43859649122807015,0.631578947368421,0.16374269005847952,,Bronze
P0179,61,0.14754098360655737,0.4098360655737705,0.01639344262295082,,,,,,508.1967213114754,196.72131147540983,0.5901639344262295,1107.6984526010199,2.6557377049180326,0.6229508196721312,0.5737704918032787,0.47540983606557374,0.39344262295081966,0.4699453551912568,0.1912568306010929,,0.39344262295081966,0.47540983606557374,0.1442622950819672,,Bronze
P0180,69,0.17391304347826086,0.4782608695652174,0.028985507246376812,,,,,,304.34782608695656,260.8695652173913,0.5217391304347826,1105.485015308939,2.550724637681159,0.5652173913043478,0.5507246376811594,0.5217391304347826,0.463768115942029,0.47342995169082125,0.22705314009661837,,0.463768115942029,0.5217391304347826,0.17971014492753623,,Bronze
P0181,57,0.19298245614035087,0.3333333333333333,0.017543859649122806,,,,,,368.4210526315789,175.43859649122805,0.45614035087719296,1087.0643295914133,3.192982456140351,0.5789473684210527,0.45614035087719296,0.5789473684210527,0.47368421052631576,0.4853801169590643,0.1812865497076023,,0.47368421052631576,0.5789473684210527,0.13274853801169587,,Bronze
P0182,62,0.16129032258064516,0.3870967741935484,0.03225806451612903,,,,,,419.35483870967744,225.80645161290323,0.5,1075.1198203802164,2.4193548387096775,0.4838709677419355,0.6290322580645161,0.5161290322580645,0.4032258064516129,0.5215053763440859,0.19354838709677416,,0.4032258064516129,0.5161290322580645,0.14139784946236555,,Bronze
P0183,63,0.1111111111111111,0.36507936507936506,0.015873015873015872,,,,,,523.8095238095239,142.85714285714286,0.5555555555555556,1107.6985318833026,2.4761904761904763,0.5238095238095238,0.5238095238095238,0.6190476190476191,0.4126984126984127,0.5079365079365079,0.164021164021164,,0.4126984126984127,0.6190476190476191,0.11322751322751322,,Bronze
P0184,57,0.22807017543859648,0.45614035087719296,0.017543859649122806,,,,,,456.14035087719293,228.07017543859646,0.543859649122807,1087.6565715357715,2.719298245614035,0.45614035087719296,0.42105263157894735,0.5964912280701754,0.5087719298245614,0.5321637426900585,0.23391812865497075,,0.5087719298245614,0.5964912280701754,0.1807017543859649,,Bronze
P0185,65,0.16923076923076924,0.4153846153846154,0.0,,,,,,338.46153846153845,261.53846153846155,0.5692307692307692,1092.6675035899923,2.3384615384615386,0.38461538461538464,0.46153846153846156,0.6307692307692307,0.5230769230769231,0.5333333333333333,0.19487179487179487,,0.5230769230769231,0.6307692307692307,0.14153846153846153,,Bronze
P0186,57,0.10526315789473684,0.2982456140350877,0.0,,,,,,403.50877192982455,140.35087719298244,0.42105263157894735,1097.3340044792467,2.3157894736842106,0.45614035087719296,0.47368421052631576,0.6140350877192983,0.49122807017543857,0.5321637426900585,0.13450292397660818,,0.49122807017543857,0.6140350877192983,0.08128654970760232,,Bronze
P0187,55,0.23636363636363636,0.41818181818181815,0.0,,,,,,472.7272727272727,72.72727272727272,0.5454545454545454,1115.2871537725298,2.672727272727273,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.5272727272727272,0.5212121212121211,0.21818181818181817,,0.5272727272727272,0.6363636363636364,0.16606060606060605,,Bronze
P0188,53,0.24528301886792453,0.4716981132075472,0.018867924528301886,,,,,,415.09433962264154,75.47169811320754,0.5094339622641509,1103.170435596327,2.490566037735849,0.5471698113207547,0.5094339622641509,0.39622641509433965,0.4528301886792453,0.4779874213836478,0.24528301886792456,,0.4528301886792453,0.39622641509433965,0.19748427672955976,,Bronze
P0189,56,0.19642857142857142,0.3392857142857143,0.03571428571428571,,,,,,607.1428571428571,232.14285714285714,0.5178571428571429,1095.3269459551568,2.875,0.5357142857142857,0.6071428571428571,0.5,0.375,0.5297619047619048,0.19047619047619047,,0.375,0.5,0.13749999999999998,,Bronze
