Provider_ID,Members,BP_Control_Rate,A1c_Control_Rate,LDL_Control_Rate,Avg_PMPM,ER_Visits_per_1000,Admit_Rate_per_1000,Readmission_Rate,BPD_Closure,CBP_Closure,COA_Closure,GSD_Closure,LSC_Closure,PPC_Closure,TRC_Closure,WCC_Closure,Chronic_Score,Preventive_Score,Care_Coordination_Score,Behavioral_Score,Composite_VBC_Score,Provider_Tier
P0173,59,0.6440677966101694,0.8305084745762712,0.1694915254237288,855.6493924211871,440.6779661016949,186.4406779661017,0.5084745762711864,0.5172413793103449,0.4523809523809524,0.46153846153846156,0.48717948717948717,0.5681818181818182,0.4883720930232558,0.4722222222222222,0.4358974358974359,0.5480225988700566,0.49571477373201517,0.480297157622739,0.48717948717948717,0.5076626972438276,Silver
P0021,64,0.609375,0.78125,0.125,838.6883212198591,500.0,187.5,0.53125,0.5681818181818182,0.5277777777777778,0.4666666666666667,0.6341463414634146,0.36666666666666664,0.43478260869565216,0.4883720930232558,0.40476190476190477,0.5052083333333334,0.4515692640692641,0.46157735085945395,0.6341463414634146,0.5072507990706343,Silver
P0101,70,0.5857142857142857,0.7571428571428571,0.17142857142857143,863.3484129088981,385.7142857142857,214.28571428571428,0.5714285714285714,0.40816326530612246,0.48717948717948717,0.32653061224489793,0.5625,0.3695652173913043,0.6521739130434783,0.5192307692307693,0.5416666666666666,0.5047619047619049,0.41148144040224777,0.5857023411371238,0.5625,0.5063790810638638,Silver
P0041,59,0.576271186440678,0.6779661016949152,0.1694915254237288,868.3051621027888,322.03389830508473,186.4406779661017,0.4576271186440678,0.6410256410256411,0.6046511627906976,0.55,0.5,0.46153846153846156,0.5526315789473685,0.5238095238095238,0.43902439024390244,0.4745762711864407,0.5228971232020013,0.5382205513784462,0.5,0.5059197115519106,Silver
P0228,46,0.5434782608695652,0.8043478260869565,0.13043478260869565,849.7491253656001,391.304347826087,173.91304347826087,0.43478260869565216,0.5357142857142857,0.5151515151515151,0.36363636363636365,0.5714285714285714,0.5,0.5714285714285714,0.41379310344827586,0.5333333333333333,0.49275362318840576,0.48317099567099564,0.4926108374384236,0.5714285714285714,0.5057769199815677,Silver
P0165,66,0.5757575757575758,0.7575757575757576,0.19696969696969696,847.3830319441308,484.8484848484849,196.96969696969697,0.45454545454545453,0.5319148936170213,0.42105263157894735,0.5238095238095238,0.5319148936170213,0.4473684210526316,0.4883720930232558,0.48717948717948717,0.47619047619047616,0.5101010101010102,0.49482082866741317,0.4877757901013715,0.5319148936170213,0.5057202920028775,Silver
P0153,52,0.5961538461538461,0.7115384615384616,0.15384615384615385,854.7127724720356,480.7692307692308,153.84615384615387,0.36538461538461536,0.5142857142857142,0.43333333333333335,0.6052631578947368,0.5526315789473685,0.4117647058823529,0.5263157894736842,0.5,0.41935483870967744,0.4871794871794872,0.4876671041931203,0.513157894736842,0.5526315789473685,0.5056021198083517,Silver
P0106,64,0.609375,0.75,0.109375,868.2692663473373,390.625,140.625,0.53125,0.5,0.5609756097560976,0.4634146341463415,0.5416666666666666,0.5714285714285714,0.5,0.5111111111111111,0.45652173913043476,0.4895833333333333,0.4978412361763369,0.5055555555555555,0.5416666666666666,0.5055066572404855,Silver
P0090,69,0.4782608695652174,0.7536231884057971,0.15942028985507245,854.2946682633726,550.7246376811594,202.8985507246377,0.5362318840579711,0.5,0.5510204081632653,0.5957446808510638,0.4523809523809524,0.5686274509803921,0.6274509803921569,0.4523809523809524,0.6,0.46376811594202905,0.566093032957864,0.5399159663865546,0.4523809523809524,0.5053712300831525,Silver
P0130,72,0.5555555555555556,0.7222222222222222,0.2222222222222222,824.673283894318,305.5555555555556,291.6666666666667,0.625,0.5625,0.5689655172413793,0.6458333333333334,0.4222222222222222,0.5476190476190477,0.5306122448979592,0.4634146341463415,0.5510204081632653,0.5,0.5767431972789117,0.4970134395221504,0.4222222222222222,0.5053352275869698,Silver
P0234,60,0.5,0.7333333333333333,0.11666666666666667,834.5945917557782,416.6666666666667,183.33333333333331,0.6166666666666667,0.3783783783783784,0.37209302325581395,0.6136363636363636,0.5641025641025641,0.6,0.5116279069767442,0.5116279069767442,0.4864864864864865,0.45,0.5196253071253071,0.5116279069767442,0.5641025641025641,0.5046411802109477,Silver
P0026,63,0.5873015873015873,0.7936507936507936,0.1746031746031746,833.0226063205116,380.9523809523809,222.2222222222222,0.47619047619047616,0.5454545454545454,0.4418604651162791,0.4666666666666667,0.47619047619047616,0.5961538461538461,0.43243243243243246,0.5128205128205128,0.5142857142857142,0.5185185185185185,0.5306401931401932,0.4726264726264726,0.47619047619047616,0.5042685697685698,Silver
P0129,56,0.4642857142857143,0.7678571428571429,0.14285714285714285,860.8292399814717,446.42857142857144,178.57142857142858,0.5178571428571429,0.40540540540540543,0.5777777777777777,0.5945945945945946,0.5238095238095238,0.48717948717948717,0.5625,0.5,0.6,0.4583333333333333,0.5217948717948718,0.53125,0.5238095238095238,0.5037811355311356,Silver
P0046,44,0.4318181818181818,0.75,0.25,848.4680186474935,454.5454545454545,227.27272727272725,0.5227272727272727,0.36363636363636365,0.5806451612903226,0.5151515151515151,0.5625,0.5483870967741935,0.5454545454545454,0.5161290322580645,0.46153846153846156,0.4772727272727273,0.4721783592751335,0.530791788856305,0.5625,0.5035955710955711,Silver
P0031,66,0.5454545454545454,0.6818181818181818,0.22727272727272727,869.768394095833,318.1818181818182,212.12121212121212,0.6666666666666666,0.4489795918367347,0.42857142857142855,0.5853658536585366,0.5238095238095238,0.5116279069767442,0.48936170212765956,0.46153846153846156,0.5714285714285714,0.4848484848484848,0.5293504809751467,0.4754500818330606,0.5238095238095238,0.5032215709530732,Silver
P0233,66,0.5,0.6666666666666666,0.21212121212121213,868.0811583218602,393.93939393939394,196.96969696969697,0.5151515151515151,0.5121951219512195,0.47619047619047616,0.5217391304347826,0.45652173913043476,0.4444444444444444,0.6,0.6,0.5813953488372093,0.45959595959595956,0.514943511416914,0.6,0.45652173913043476,0.50255923809353,Silver
P0158,69,0.5507246376811594,0.7101449275362319,0.15942028985507245,862.1829305885234,405.7971014492754,101.44927536231884,0.4492753623188406,0.45,0.40816326530612246,0.5227272727272727,0.6078431372549019,0.5897435897435898,0.5102040816326531,0.43137254901960786,0.3695652173913043,0.4734299516908213,0.4830090199655417,0.47078831532613047,0.6078431372549019,0.502466400647621,Silver
P0161,69,0.42028985507246375,0.6956521739130435,0.15942028985507245,867.83182874826,463.768115942029,202.8985507246377,0.5072463768115942,0.4,0.4883720930232558,0.5,0.5106382978723404,0.5714285714285714,0.65,0.5869565217391305,0.5294117647058824,0.42512077294685996,0.5002100840336134,0.6184782608695653,0.5106382978723404,0.5019207826207881,Silver
P0208,74,0.5135135135135135,0.7432432432432432,0.14864864864864866,838.79971652097,297.2972972972973,243.24324324324326,0.5540540540540541,0.5818181818181818,0.5208333333333334,0.4772727272727273,0.4791666666666667,0.5238095238095238,0.5918367346938775,0.4489795918367347,0.5882352941176471,0.4684684684684684,0.54278393175452,0.5204081632653061,0.4791666666666667,0.5018043767875701,Silver
P0061,61,0.4918032786885246,0.7213114754098361,0.26229508196721313,856.183535164902,426.22950819672127,147.54098360655738,0.45901639344262296,0.43902439024390244,0.5384615384615384,0.47619047619047616,0.5294117647058824,0.5,0.4864864864864865,0.4888888888888889,0.5882352941176471,0.49180327868852464,0.5008625401380065,0.48768768768768767,0.5294117647058824,0.5010384508976837,Silver
P0229,80,0.5,0.75,0.125,853.2014626626166,400.0,175.0,0.5125,0.5106382978723404,0.5333333333333333,0.5740740740740741,0.46,0.4791666666666667,0.56,0.6,0.5254237288135594,0.4583333333333333,0.5223256918566601,0.5800000000000001,0.46,0.5009178603865315,Silver
P0189,55,0.45454545454545453,0.6363636363636364,0.09090909090909091,844.214287053467,490.9090909090909,218.18181818181816,0.41818181818181815,0.5161290322580645,0.4594594594594595,0.6052631578947368,0.5405405405405406,0.5588235294117647,0.6046511627906976,0.4838709677419355,0.5714285714285714,0.39393939393939387,0.5629110727482843,0.5442610652663166,0.5405405405405406,0.5006360275914971,Silver
P0135,42,0.5238095238095238,0.7619047619047619,0.2857142857142857,829.4854905761881,333.3333333333333,119.04761904761904,0.42857142857142855,0.5333333333333333,0.39285714285714285,0.42424242424242425,0.43478260869565216,0.5555555555555556,0.5,0.6,0.42857142857142855,0.5238095238095237,0.4854256854256854,0.55,0.43478260869565216,0.50049476127737,Silver
P0147,62,0.532258064516129,0.7096774193548387,0.20967741935483872,837.8686294494828,500.0,64.51612903225806,0.5161290322580645,0.5128205128205128,0.5454545454545454,0.4791666666666667,0.5609756097560976,0.4634146341463415,0.45454545454545453,0.4772727272727273,0.5476190476190477,0.4838709677419355,0.5007552153131422,0.46590909090909094,0.5609756097560976,0.5004271100981369,Silver
P0211,63,0.4603174603174603,0.7301587301587301,0.1746031746031746,861.1835243339127,412.69841269841265,126.98412698412697,0.5396825396825397,0.5,0.5111111111111111,0.6216216216216216,0.5217391304347826,0.36363636363636365,0.5333333333333333,0.5238095238095238,0.5813953488372093,0.45502645502645506,0.5166633335237987,0.5285714285714286,0.5217391304347826,0.5003363107963715,Silver
P0052,53,0.5094339622641509,0.6981132075471698,0.2830188679245283,843.5243696149436,471.6981132075472,132.0754716981132,0.5094339622641509,0.6585365853658537,0.3939393939393939,0.5405405405405406,0.4482758620689655,0.6,0.48484848484848486,0.4074074074074074,0.5128205128205128,0.49685534591194963,0.5779744096817268,0.44612794612794615,0.4482758620689655,0.4997073070420897,Silver
P0116,55,0.6,0.7636363636363637,0.3090909090909091,853.4757368391024,345.45454545454544,236.36363636363635,0.5636363636363636,0.47619047619047616,0.5294117647058824,0.5135135135135135,0.5135135135135135,0.4,0.5142857142857142,0.4444444444444444,0.358974358974359,0.5575757575757576,0.4371695871695872,0.4793650793650793,0.5135135135135135,0.49940744540744547,Silver
P0063,58,0.5172413793103449,0.7241379310344828,0.15517241379310345,867.0223965549845,448.2758620689655,137.9310344827586,0.5344827586206896,0.48717948717948717,0.5757575757575758,0.6818181818181818,0.47368421052631576,0.5277777777777778,0.3953488372093023,0.6052631578947368,0.5263157894736842,0.46551724137931033,0.5557728090622827,0.5003059975520195,0.47368421052631576,0.49937994539448555,Silver
P0241,60,0.5666666666666667,0.75,0.18333333333333332,838.3285370206048,266.6666666666667,250.0,0.5166666666666667,0.6190476190476191,0.46511627906976744,0.3888888888888889,0.4864864864864865,0.5,0.5,0.4523809523809524,0.5882352941176471,0.5,0.5240429505135388,0.47619047619047616,0.4864864864864865,0.49926741867918345,Silver
P0059,68,0.4852941176470588,0.6617647058823529,0.2647058823529412,862.9667312811158,426.4705882352941,176.47058823529412,0.47058823529411764,0.4666666666666667,0.5319148936170213,0.5238095238095238,0.6304347826086957,0.5365853658536586,0.37209302325581395,0.4230769230769231,0.5111111111111111,0.4705882352941176,0.50954316686024,0.39758497316636854,0.6304347826086957,0.4988642731699977,Silver
P0066,56,0.4642857142857143,0.7142857142857143,0.125,859.4759558807654,482.14285714285717,232.14285714285714,0.5714285714285714,0.45454545454545453,0.5142857142857142,0.5405405405405406,0.5454545454545454,0.4090909090909091,0.5384615384615384,0.631578947368421,0.5,0.43452380952380953,0.4760442260442261,0.5850202429149798,0.5454545454545454,0.4984349600139074,Silver
P0246,61,0.45901639344262296,0.7540983606557377,0.2786885245901639,831.6757846787954,327.86885245901635,114.75409836065575,0.4098360655737705,0.4444444444444444,0.43243243243243246,0.6046511627906976,0.43243243243243246,0.6888888888888889,0.4722222222222222,0.5789473684210527,0.37209302325581395,0.4972677595628416,0.5275193798449612,0.5255847953216375,0.43243243243243246,0.49843455496751243,Silver
P0042,66,0.4696969696969697,0.803030303030303,0.19696969696969696,851.5422677163256,393.93939393939394,257.57575757575756,0.42424242424242425,0.6585365853658537,0.4666666666666667,0.4473684210526316,0.4222222222222222,0.5319148936170213,0.6730769230769231,0.46938775510204084,0.4,0.4898989898989899,0.5094549750088766,0.571232339089482,0.4222222222222222,0.4981059820325031,Silver
P0055,75,0.48,0.6933333333333334,0.28,862.8082821262506,346.6666666666667,280.0,0.56,0.44680851063829785,0.5416666666666666,0.5416666666666666,0.47058823529411764,0.5833333333333334,0.4782608695652174,0.5,0.5849056603773585,0.48444444444444446,0.5391785427539141,0.4891304347826087,0.47058823529411764,0.49793594820866344,Silver
P0062,56,0.5357142857142857,0.6785714285714286,0.10714285714285714,867.9488923794306,392.85714285714283,214.28571428571428,0.42857142857142855,0.5142857142857142,0.43243243243243246,0.5428571428571428,0.5348837209302325,0.4864864864864865,0.48484848484848486,0.6285714285714286,0.4358974358974359,0.4404761904761905,0.4948816948816948,0.5567099567099567,0.5348837209302325,0.49783799104729337,Silver
P0108,68,0.47058823529411764,0.8529411764705882,0.14705882352941177,856.8755065354427,470.5882352941176,191.17647058823528,0.47058823529411764,0.4583333333333333,0.5,0.42,0.5510204081632653,0.5813953488372093,0.37209302325581395,0.5777777777777777,0.4791666666666667,0.49019607843137253,0.48472383720930234,0.47493540051679584,0.5510204081632653,0.49777658125265606,Silver
P0115,61,0.5409836065573771,0.7540983606557377,0.19672131147540983,833.2371018713974,360.65573770491807,278.6885245901639,0.45901639344262296,0.5121951219512195,0.5365853658536586,0.5238095238095238,0.475,0.42105263157894735,0.4634146341463415,0.5277777777777778,0.6052631578947368,0.49726775956284147,0.5155801088086068,0.49559620596205967,0.475,0.49760735471893114,Silver
P0081,51,0.43137254901960786,0.6274509803921569,0.17647058823529413,837.7792391162579,490.19607843137254,294.11764705882354,0.5686274509803921,0.6578947368421053,0.47058823529411764,0.5526315789473685,0.5151515151515151,0.631578947368421,0.5454545454545454,0.5588235294117647,0.3333333333333333,0.411764705882353,0.543859649122807,0.5521390374331551,0.5151515151515151,0.49750351815367294,Silver
P0034,58,0.5862068965517241,0.7586206896551724,0.10344827586206896,879.412158910895,482.7586206896552,241.3793103448276,0.46551724137931033,0.48717948717948717,0.39473684210526316,0.5121951219512195,0.4883720930232558,0.38461538461538464,0.5121951219512195,0.5641025641025641,0.5833333333333334,0.4827586206896551,0.4918308317698562,0.5381488430268918,0.4883720930232558,0.4974995787262789,Silver
P0078,57,0.47368421052631576,0.7192982456140351,0.15789473684210525,838.0768512563964,333.3333333333333,192.98245614035088,0.5087719298245614,0.5714285714285714,0.35135135135135137,0.40476190476190477,0.47058823529411764,0.575,0.4864864864864865,0.6388888888888888,0.5384615384615384,0.4502923976608187,0.5224130036630036,0.5626876876876876,0.47058823529411764,0.49702439287346406,Silver
P0217,67,0.47761194029850745,0.7014925373134329,0.1044776119402985,854.4641886249088,537.3134328358209,238.80597014925374,0.5074626865671642,0.4489795918367347,0.42857142857142855,0.38636363636363635,0.6444444444444445,0.45098039215686275,0.5714285714285714,0.4883720930232558,0.5,0.427860696517413,0.4465809050893084,0.5299003322259136,0.6444444444444445,0.49682703164465014,Silver
P0198,53,0.660377358490566,0.7924528301886793,0.22641509433962265,859.6794794292813,264.1509433962264,132.0754716981132,0.5660377358490566,0.5517241379310345,0.42857142857142855,0.5,0.35135135135135137,0.42857142857142855,0.5135135135135135,0.6111111111111112,0.43243243243243246,0.559748427672956,0.4781819997337239,0.5623123123123124,0.35135135135135137,0.4957431895135214,Silver
P0136,56,0.5892857142857143,0.7678571428571429,0.17857142857142858,851.9106135602717,446.42857142857144,285.7142857142857,0.5892857142857143,0.4634146341463415,0.53125,0.5833333333333334,0.46511627906976744,0.5121951219512195,0.3783783783783784,0.5833333333333334,0.47368421052631576,0.511904761904762,0.5081568249893026,0.4808558558558559,0.46511627906976744,0.49528786179165324,Silver
P0013,68,0.5,0.7794117647058824,0.16176470588235295,852.5601803810414,367.64705882352945,205.88235294117646,0.4852941176470588,0.4878048780487805,0.4888888888888889,0.6,0.45652173913043476,0.5952380952380952,0.5217391304347826,0.4883720930232558,0.44680851063829785,0.4803921568627451,0.5324628709812934,0.5050556117290192,0.45652173913043476,0.4951305642427314,Silver
P0057,64,0.484375,0.71875,0.15625,859.7588030417917,390.625,218.75,0.546875,0.6428571428571429,0.5952380952380952,0.5,0.5098039215686274,0.5789473684210527,0.375,0.5609756097560976,0.4857142857142857,0.453125,0.5518796992481203,0.4679878048780488,0.5098039215686274,0.495084661078809,Silver
P0197,46,0.5434782608695652,0.6739130434782609,0.15217391304347827,826.2853100764154,652.1739130434783,195.6521739130435,0.5434782608695652,0.34375,0.6896551724137931,0.5172413793103449,0.4482758620689655,0.5588235294117647,0.5357142857142857,0.6428571428571429,0.6,0.4565217391304348,0.5049537271805274,0.5892857142857143,0.4482758620689655,0.49498631540322285,Silver
P0074,71,0.4225352112676056,0.676056338028169,0.23943661971830985,851.3243283678513,436.61971830985914,239.43661971830986,0.5211267605633803,0.4782608695652174,0.5869565217391305,0.48936170212765956,0.5531914893617021,0.5510204081632653,0.43478260869565216,0.5294117647058824,0.5555555555555556,0.44600938967136144,0.5185496338529245,0.4820971867007673,0.5531914893617021,0.49497463738614844,Silver
P0245,56,0.35714285714285715,0.7142857142857143,0.16071428571428573,838.20676514333,392.85714285714283,267.85714285714283,0.5,0.5151515151515151,0.5135135135135135,0.5294117647058824,0.45,0.7105263157894737,0.5882352941176471,0.5945945945945946,0.45714285714285713,0.41071428571428575,0.553058113197432,0.5914149443561209,0.45,0.49456783199507665,Silver
P0212,63,0.5396825396825397,0.8095238095238095,0.07936507936507936,825.7911342989336,619.047619047619,238.09523809523807,0.4444444444444444,0.4,0.5777777777777777,0.4117647058823529,0.5813953488372093,0.5128205128205128,0.5609756097560976,0.4791666666666667,0.4166666666666667,0.4761904761904762,0.4353129713423831,0.5200711382113822,0.5813953488372093,0.4945618817665379,Silver
P0230,76,0.6710526315789473,0.7631578947368421,0.13157894736842105,850.7795597208888,407.89473684210526,223.68421052631578,0.6052631578947368,0.5471698113207547,0.4222222222222222,0.38,0.5208333333333334,0.5098039215686274,0.3584905660377358,0.55,0.4528301886792453,0.5219298245614035,0.4724509803921568,0.4542452830188679,0.5208333333333334,0.49431954163989333,Silver
P0097,63,0.5079365079365079,0.7619047619047619,0.23809523809523808,854.5024703992185,619.047619047619,206.34920634920633,0.4126984126984127,0.4782608695652174,0.5208333333333334,0.4418604651162791,0.475,0.4594594594594595,0.4634146341463415,0.5454545454545454,0.5853658536585366,0.5026455026455027,0.49123666194987314,0.5044345898004434,0.475,0.494279744152614,Silver
P0079,56,0.5357142857142857,0.7321428571428571,0.16071428571428573,842.9021096981825,357.14285714285717,214.28571428571428,0.5892857142857143,0.5142857142857142,0.4864864864864865,0.3684210526315789,0.5757575757575758,0.3939393939393939,0.35135135135135137,0.7222222222222222,0.4186046511627907,0.4761904761904762,0.42381270300486945,0.5367867867867868,0.5757575757575758,0.49355738173118835,Silver
P0160,71,0.4788732394366197,0.7323943661971831,0.15492957746478872,840.5031165913432,380.28169014084506,225.35211267605635,0.43661971830985913,0.48,0.52,0.5813953488372093,0.5952380952380952,0.5106382978723404,0.4888888888888889,0.48936170212765956,0.2978723404255319,0.4553990610328638,0.4674764967837704,0.4891252955082742,0.5952380952380952,0.4934937967792461,Silver
P0098,53,0.49056603773584906,0.6981132075471698,0.18867924528301888,869.6882670760726,566.0377358490566,207.54716981132077,0.39622641509433965,0.6,0.5666666666666667,0.45,0.41935483870967744,0.5517241379310345,0.725,0.46875,0.4444444444444444,0.45911949685534587,0.5115421455938698,0.596875,0.41935483870967744,0.4933960075019297,Silver
P0060,56,0.5,0.7142857142857143,0.17857142857142858,862.4985992783093,428.57142857142856,250.0,0.5357142857142857,0.5714285714285714,0.5,0.5675675675675675,0.5833333333333334,0.45161290322580644,0.5384615384615384,0.3684210526315789,0.3684210526315789,0.46428571428571436,0.4897575237133811,0.45344129554655865,0.5833333333333334,0.4930584609871537,Silver
P0247,67,0.5522388059701493,0.6865671641791045,0.16417910447761194,837.5884768677226,552.2388059701493,238.80597014925374,0.5074626865671642,0.5918367346938775,0.475,0.48717948717948717,0.4772727272727273,0.5106382978723404,0.5348837209302325,0.54,0.4146341463414634,0.4676616915422886,0.5010721665217921,0.5374418604651163,0.4772727272727273,0.49289486546720285,Silver
P0100,52,0.5192307692307693,0.6923076923076923,0.15384615384615385,827.5437701734089,384.61538461538464,269.2307692307692,0.4230769230769231,0.6,0.53125,0.5555555555555556,0.5428571428571428,0.6875,0.375,0.4411764705882353,0.4,0.4551282051282051,0.5607638888888888,0.40808823529411764,0.5428571428571428,0.49284399016016667,Silver
P0191,67,0.5373134328358209,0.8059701492537313,0.2835820895522388,842.7601797368978,373.13432835820896,253.7313432835821,0.5074626865671642,0.391304347826087,0.5128205128205128,0.45,0.4166666666666667,0.5918367346938775,0.4883720930232558,0.42,0.6363636363636364,0.5422885572139303,0.5173761797209002,0.45418604651162786,0.4166666666666667,0.4925682112659687,Silver
P0132,61,0.5573770491803278,0.7377049180327869,0.18032786885245902,849.1438969913822,360.65573770491807,213.11475409836063,0.5409836065573771,0.5384615384615384,0.5263157894736842,0.46808510638297873,0.4878048780487805,0.45652173913043476,0.5365853658536586,0.5238095238095238,0.41304347826086957,0.4918032786885245,0.4690279655589554,0.5301974448315911,0.4878048780487805,0.4923053441129097,Silver
P0096,62,0.5,0.7741935483870968,0.1935483870967742,858.9468587517646,516.1290322580645,161.29032258064515,0.5483870967741935,0.325,0.4318181818181818,0.5116279069767442,0.4634146341463415,0.5454545454545454,0.5476190476190477,0.5476190476190477,0.525,0.489247311827957,0.4767706131078224,0.5476190476190477,0.4634146341463415,0.49226164780821435,Silver
P0117,59,0.4576271186440678,0.7457627118644068,0.2033898305084746,844.0965946527491,440.6779661016949,135.59322033898306,0.4915254237288136,0.625,0.6470588235294118,0.5952380952380952,0.4411764705882353,0.38095238095238093,0.4883720930232558,0.5588235294117647,0.525,0.46892655367231634,0.531547619047619,0.5235978112175103,0.4411764705882353,0.4918446868696237,Silver
P0235,64,0.671875,0.703125,0.125,861.8655103269266,515.625,234.375,0.453125,0.46153846153846156,0.5,0.5365853658536586,0.5476190476190477,0.5238095238095238,0.42857142857142855,0.40476190476190477,0.45454545454545453,0.5,0.49411970143677464,0.41666666666666663,0.5476190476190477,0.49121065925943974,Silver
P0105,51,0.5490196078431373,0.7450980392156863,0.3333333333333333,825.5441629287237,137.25490196078434,176.47058823529412,0.47058823529411764,0.5263157894736842,0.36666666666666664,0.425,0.4827586206896552,0.48484848484848486,0.5714285714285714,0.35294117647058826,0.4,0.5424836601307189,0.4590410685805423,0.46218487394957986,0.4827586206896552,0.4911149693722289,Silver
P0237,71,0.6056338028169014,0.6901408450704225,0.22535211267605634,872.9100564216554,253.52112676056336,239.43661971830986,0.4788732394366197,0.4878048780487805,0.3902439024390244,0.5102040816326531,0.5555555555555556,0.5,0.4222222222222222,0.3877551020408163,0.45454545454545453,0.5070422535211268,0.488138603556722,0.4049886621315193,0.5555555555555556,0.49104117366005773,Silver
P0016,51,0.5294117647058824,0.7843137254901961,0.1568627450980392,829.9541283000907,509.8039215686274,176.47058823529412,0.5490196078431373,0.39473684210526316,0.3783783783783784,0.358974358974359,0.4857142857142857,0.6571428571428571,0.4838709677419355,0.4857142857142857,0.5897435897435898,0.4901960784313726,0.5001494119915173,0.48479262672811063,0.4857142857142857,0.4910059629441434,Silver
P0166,58,0.6379310344827587,0.6724137931034483,0.1724137931034483,853.2735645649999,293.10344827586204,275.8620689655172,0.39655172413793105,0.6578947368421053,0.46511627906976744,0.5,0.48717948717948717,0.28205128205128205,0.4634146341463415,0.45,0.6060606060606061,0.4942528735632184,0.5115016562384983,0.45670731707317075,0.48717948717948717,0.49015874413754107,Silver
P0180,53,0.5094339622641509,0.7358490566037735,0.1509433962264151,856.8232341492735,320.75471698113205,169.81132075471697,0.4528301886792453,0.3125,0.45454545454545453,0.55,0.5862068965517241,0.5263157894736842,0.5757575757575758,0.4146341463414634,0.3888888888888889,0.4654088050314465,0.4444261695906433,0.4951958610495196,0.5862068965517241,0.48965069661569177,Silver
P0032,55,0.45454545454545453,0.7272727272727273,0.16363636363636364,845.2599726950726,381.8181818181818,236.36363636363635,0.509090909090909,0.45454545454545453,0.5,0.4411764705882353,0.65625,0.43243243243243246,0.42424242424242425,0.4444444444444444,0.5,0.4484848484848485,0.4570385893915306,0.43434343434343436,0.65625,0.489604643413467,Silver
P0134,57,0.5263157894736842,0.8070175438596491,0.14035087719298245,860.8887616843135,368.4210526315789,140.35087719298244,0.5964912280701754,0.5135135135135135,0.48484848484848486,0.475,0.5238095238095238,0.5277777777777778,0.4782608695652174,0.4772727272727273,0.36585365853658536,0.49122807017543857,0.47053623745696915,0.47776679841897235,0.5238095238095238,0.489258393389791,Silver
P0200,58,0.5862068965517241,0.7758620689655172,0.20689655172413793,857.0153110830429,620.6896551724138,137.9310344827586,0.5344827586206896,0.375,0.5116279069767442,0.4358974358974359,0.4883720930232558,0.6666666666666666,0.3023255813953488,0.5833333333333334,0.45,0.5229885057471264,0.48189102564102565,0.4428294573643411,0.4883720930232558,0.48852611909608695,Silver
P0196,55,0.5636363636363636,0.7090909090909091,0.12727272727272726,860.7180365688491,381.8181818181818,254.54545454545453,0.5272727272727272,0.42857142857142855,0.5675675675675675,0.46153846153846156,0.4878048780487805,0.5238095238095238,0.5428571428571428,0.5333333333333333,0.5,0.4666666666666666,0.47847985347985345,0.5380952380952381,0.4878048780487805,0.48848771553649595,Silver
P0067,41,0.5609756097560976,0.7560975609756098,0.07317073170731707,835.0402650073229,341.4634146341464,73.17073170731707,0.5121951219512195,0.3870967741935484,0.4782608695652174,0.42424242424242425,0.625,0.44,0.4444444444444444,0.4444444444444444,0.5517241379310345,0.4634146341463415,0.45076583409175175,0.4444444444444444,0.625,0.4883960053614087,Silver
P0076,74,0.5,0.7432432432432432,0.17567567567567569,841.4521143503956,445.94594594594594,256.7567567567567,0.5540540540540541,0.46511627906976744,0.5869565217391305,0.5652173913043478,0.5185185185185185,0.45454545454545453,0.5,0.5,0.40425531914893614,0.47297297297297297,0.4722836110171265,0.5,0.5185185185185185,0.48729446613985045,Silver
P0240,51,0.6078431372549019,0.7843137254901961,0.11764705882352941,833.7733737007596,392.156862745098,156.86274509803923,0.5098039215686274,0.45714285714285713,0.6176470588235294,0.5142857142857142,0.42424242424242425,0.53125,0.3870967741935484,0.6333333333333333,0.4857142857142857,0.5032679738562091,0.49709821428571427,0.5102150537634409,0.42424242424242425,0.48712474723515997,Bronze
P0167,72,0.5555555555555556,0.8055555555555556,0.20833333333333334,853.7734383366455,388.8888888888889,236.11111111111111,0.5694444444444444,0.5,0.36363636363636365,0.5681818181818182,0.4444444444444444,0.5306122448979592,0.45454545454545453,0.42592592592592593,0.44,0.5231481481481481,0.5096985157699444,0.4402356902356902,0.4444444444444444,0.4870590187590188,Bronze
P0072,56,0.5357142857142857,0.7142857142857143,0.125,852.5040951376667,357.14285714285717,160.71428571428572,0.39285714285714285,0.55,0.5526315789473685,0.4444444444444444,0.5405405405405406,0.4375,0.425,0.5142857142857142,0.5405405405405406,0.4583333333333333,0.49312124624624626,0.46964285714285714,0.5405405405405406,0.4867772951522952,Bronze
P0224,61,0.639344262295082,0.6557377049180327,0.09836065573770492,865.1462967004109,426.22950819672127,311.4754098360656,0.4262295081967213,0.5,0.5428571428571428,0.47619047619047616,0.46153846153846156,0.47368421052631576,0.5428571428571428,0.5581395348837209,0.4857142857142857,0.4644808743169399,0.48389724310776944,0.5504983388704319,0.46153846153846156,0.48653246793337496,Bronze
P0179,66,0.5606060606060606,0.6818181818181818,0.16666666666666666,852.9148288302865,348.4848484848485,151.51515151515153,0.5454545454545454,0.6046511627906976,0.5217391304347826,0.4,0.4634146341463415,0.46808510638297873,0.4883720930232558,0.6086956521739131,0.4375,0.46969696969696967,0.4775590672934191,0.5485338725985844,0.4634146341463415,0.4864092704941729,Bronze
