Provider_ID,Members,BP_Control_Rate,A1c_Control_Rate,LDL_Control_Rate,BCS_Closure,COL_Closure,KED_Closure,SPC_Closure,CBP_Closure,ER_Visits_per_1000,Admit_Rate_per_1000,Readmission_Rate,Avg_PMPM,Avg_HCC_Count,AWV_Rate,Recapture_Rate,Depression_Screening_Rate,FUH_Rate,Avg_SDOH_Burden,Chronic_Score,Preventive_Score,Care_Coordination_Score,Behavioral_Score,Equity_Adjusted,Composite_VBC_Score,Provider_Tier,Estimated_Incentive
P0064,54,0.5,0.6481481481481481,0.3333333333333333,0.4074074074074074,0.3888888888888889,0.37037037037037035,0.7407407407407407,0.5370370370370371,314.81481481481484,148.14814814814815,0.018518518518518517,816.2551851851852,2.685185185185185,0.42592592592592593,0.6481481481481481,0.5185185185185185,0.07407407407407407,0.43209876543209874,0.49382716049382713,0.39814814814814814,0.2222222222222222,0.5185185185185185,0.4027777777777778,0.4043981481481482,Bronze,262.05
P0065,57,0.5789473684210527,0.7017543859649122,0.19298245614035087,0.2631578947368421,0.3508771929824561,0.24561403508771928,0.6140350877192983,0.5789473684210527,280.7017543859649,140.35087719298244,0.03508771929824561,806.099649122807,2.7719298245614037,0.45614035087719296,0.7192982456140351,0.5789473684210527,0.05263157894736842,0.42105263157894735,0.49122807017543857,0.3070175438596491,0.14912280701754385,0.5789473684210527,0.35701754385964907,0.3653947368421052,Bronze,249.93
P0066,56,0.5178571428571429,0.6428571428571429,0.25,0.26785714285714285,0.32142857142857145,0.3392857142857143,0.6607142857142857,0.5178571428571429,285.7142857142857,142.85714285714286,0.05357142857142857,802.5669642857143,2.4642857142857144,0.5357142857142857,0.5892857142857143,0.375,0.07142857142857142,0.5238095238095238,0.4702380952380953,0.29464285714285715,0.20535714285714285,0.375,0.33005952380952386,0.3428125,Bronze,230.37
P0067,59,0.4067796610169492,0.5084745762711864,0.2033898305084746,0.4067796610169492,0.2711864406779661,0.3220338983050847,0.6779661016949152,0.4067796610169492,322.03389830508473,67.79661016949153,0.01694915254237288,803.1003389830508,2.6440677966101696,0.6101694915254238,0.576271186440678,0.3389830508474576,0.06779661016949153,0.4406779661016949,0.37288135593220345,0.3389830508474576,0.19491525423728812,0.3389830508474576,0.3118644067796611,0.316271186440678,Bronze,223.92
P0068,65,0.6461538461538462,0.6,0.2153846153846154,0.3230769230769231,0.3076923076923077,0.36923076923076925,0.6153846153846154,0.6461538461538462,307.69230769230774,107.6923076923077,0.03076923076923077,844.8018461538462,2.5538461538461537,0.5076923076923077,0.7384615384615385,0.5230769230769231,0.06153846153846154,0.5384615384615384,0.4871794871794872,0.3153846153846154,0.2153846153846154,0.5230769230769231,0.3474358974358974,0.37250000000000005,Bronze,290.55
P0069,50,0.58,0.6,0.22,0.28,0.26,0.32,0.7,0.58,300.0,200.0,0.0,818.9060000000001,2.74,0.56,0.68,0.62,0.1,0.4533333333333333,0.4666666666666666,0.27,0.21000000000000002,0.62,0.32299999999999995,0.35995,Bronze,215.97
P0070,64,0.46875,0.5625,0.265625,0.296875,0.34375,0.34375,0.640625,0.46875,281.25,125.0,0.015625,810.6928125,2.734375,0.453125,0.6875,0.515625,0.046875,0.49479166666666663,0.4322916666666667,0.3203125,0.1953125,0.515625,0.3268229166666667,0.3494140625,Bronze,268.35
P0071,61,0.4426229508196721,0.5245901639344263,0.22950819672131148,0.3442622950819672,0.39344262295081966,0.2786885245901639,0.6721311475409836,0.4426229508196721,311.4754098360656,98.36065573770492,0.0,800.9109836065574,2.4262295081967213,0.4918032786885246,0.5901639344262295,0.45901639344262296,0.04918032786885246,0.4918032786885246,0.3989071038251366,0.3688524590163934,0.16393442622950818,0.45901639344262296,0.33469945355191255,0.34077868852459015,Bronze,249.45
P0072,53,0.5094339622641509,0.6415094339622641,0.24528301886792453,0.3018867924528302,0.32075471698113206,0.33962264150943394,0.7169811320754716,0.5094339622641509,207.54716981132077,132.0754716981132,0.03773584905660377,835.7441509433962,2.358490566037736,0.41509433962264153,0.7924528301886793,0.39622641509433965,0.018867924528301886,0.4465408805031446,0.4654088050314465,0.3113207547169811,0.1792452830188679,0.39622641509433965,0.34371069182389935,0.34448113207547165,Bronze,219.09
P0073,66,0.5,0.5909090909090909,0.2727272727272727,0.3333333333333333,0.3787878787878788,0.30303030303030304,0.7424242424242424,0.5,363.6363636363636,166.66666666666666,0.045454545454545456,805.2566666666667,2.742424242424242,0.5757575757575758,0.5909090909090909,0.5151515151515151,0.09090909090909091,0.5,0.45454545454545453,0.3560606060606061,0.19696969696969696,0.5151515151515151,0.3553030303030303,0.3695833333333333,Bronze,292.71
P0074,67,0.5522388059701493,0.6567164179104478,0.208955223880597,0.3283582089552239,0.47761194029850745,0.19402985074626866,0.5671641791044776,0.5522388059701493,328.35820895522386,119.40298507462687,0.014925373134328358,841.9483582089553,2.5074626865671643,0.47761194029850745,0.5970149253731343,0.5074626865671642,0.05970149253731343,0.5223880597014925,0.472636815920398,0.40298507462686567,0.12686567164179105,0.5074626865671642,0.3855721393034826,0.3764925373134328,Bronze,302.7
P0075,69,0.463768115942029,0.6811594202898551,0.2898550724637681,0.36231884057971014,0.34782608695652173,0.34782608695652173,0.6811594202898551,0.463768115942029,318.8405797101449,115.94202898550725,0.014492753623188406,814.3379710144927,2.536231884057971,0.5507246376811594,0.6521739130434783,0.5072463768115942,0.028985507246376812,0.5507246376811594,0.47826086956521735,0.35507246376811596,0.18840579710144928,0.5072463768115942,0.3615942028985507,0.3748913043478261,Bronze,310.41
P0076,68,0.4411764705882353,0.7794117647058824,0.39705882352941174,0.35294117647058826,0.25,0.35294117647058826,0.7205882352941176,0.4411764705882353,205.88235294117646,73.52941176470588,0.014705882352941176,824.967205882353,2.485294117647059,0.5,0.7352941176470589,0.4411764705882353,0.04411764705882353,0.4117647058823529,0.5392156862745098,0.30147058823529416,0.1985294117647059,0.4411764705882353,0.37916666666666665,0.3778308823529412,Bronze,308.31
P0077,59,0.4915254237288136,0.7457627118644068,0.23728813559322035,0.3728813559322034,0.3389830508474576,0.3898305084745763,0.7288135593220338,0.4915254237288136,271.1864406779661,135.59322033898306,0.01694915254237288,827.0089830508474,2.6779661016949152,0.6101694915254238,0.5932203389830508,0.5423728813559322,0.11864406779661017,0.5084745762711864,0.4915254237288136,0.3559322033898305,0.2542372881355932,0.5423728813559322,0.3728813559322034,0.3974576271186441,Bronze,281.4
P0078,65,0.5692307692307692,0.7230769230769231,0.2153846153846154,0.4153846153846154,0.36923076923076925,0.3384615384615385,0.7384615384615385,0.5692307692307692,261.53846153846155,200.0,0.03076923076923077,839.2704615384615,2.3384615384615386,0.4307692307692308,0.7076923076923077,0.5076923076923077,0.1076923076923077,0.441025641025641,0.5025641025641026,0.39230769230769236,0.2230769230769231,0.5076923076923077,0.4033333333333333,0.4047307692307693,Bronze,315.69
P0079,68,0.47058823529411764,0.7058823529411765,0.29411764705882354,0.3235294117647059,0.3382352941176471,0.29411764705882354,0.6617647058823529,0.47058823529411764,323.5294117647059,132.35294117647058,0.0,817.6469117647058,2.764705882352941,0.5,0.6911764705882353,0.4852941176470588,0.07352941176470588,0.5245098039215685,0.4901960784313726,0.3308823529411765,0.18382352941176472,0.4852941176470588,0.3580882352941177,0.36878676470588234,Bronze,300.93
P0080,69,0.4492753623188406,0.6956521739130435,0.2608695652173913,0.391304347826087,0.2898550724637681,0.4057971014492754,0.7101449275362319,0.4492753623188406,260.8695652173913,72.46376811594203,0.0,817.8850724637681,2.1739130434782608,0.463768115942029,0.7101449275362319,0.5072463768115942,0.028985507246376812,0.5458937198067633,0.46859903381642515,0.34057971014492755,0.2173913043478261,0.5072463768115942,0.35000000000000003,0.37242753623188407,Bronze,308.37
P0081,47,0.5319148936170213,0.6595744680851063,0.2127659574468085,0.3404255319148936,0.3829787234042553,0.46808510638297873,0.7021276595744681,0.5319148936170213,255.3191489361702,148.93617021276594,0.02127659574468085,809.9270212765957,2.404255319148936,0.48936170212765956,0.723404255319149,0.44680851063829785,0.0851063829787234,0.5319148936170213,0.46808510638297873,0.36170212765957444,0.2765957446808511,0.44680851063829785,0.36170212765957444,0.3851063829787234,Bronze,217.2
P0082,57,0.47368421052631576,0.7192982456140351,0.2631578947368421,0.3508771929824561,0.3157894736842105,0.3333333333333333,0.6842105263157895,0.47368421052631576,315.7894736842105,70.17543859649122,0.0,798.3221052631579,2.3157894736842106,0.5263157894736842,0.6140350877192983,0.6140350877192983,0.05263157894736842,0.43859649122807015,0.4853801169590643,0.3333333333333333,0.19298245614035087,0.6140350877192983,0.36549707602339176,0.38377192982456143,Bronze,262.5
P0083,70,0.4857142857142857,0.6285714285714286,0.22857142857142856,0.3,0.35714285714285715,0.4142857142857143,0.6571428571428571,0.4857142857142857,271.4285714285714,114.28571428571428,0.02857142857142857,827.4944285714286,2.3285714285714287,0.5142857142857142,0.6714285714285714,0.5,0.05714285714285714,0.4809523809523809,0.44761904761904764,0.32857142857142857,0.23571428571428574,0.5,0.34,0.36457142857142855,Bronze,306.24
P0084,66,0.4696969696969697,0.6515151515151515,0.30303030303030304,0.3939393939393939,0.36363636363636365,0.36363636363636365,0.7121212121212122,0.4696969696969697,348.4848484848485,106.06060606060606,0.0,853.6101515151514,2.696969696969697,0.3787878787878788,0.6818181818181818,0.48484848484848486,0.030303030303030304,0.41919191919191917,0.4747474747474747,0.3787878787878788,0.19696969696969696,0.48484848484848486,0.38484848484848483,0.3827272727272727,Bronze,303.12
P0085,60,0.5166666666666667,0.6333333333333333,0.26666666666666666,0.48333333333333334,0.43333333333333335,0.38333333333333336,0.6333333333333333,0.5166666666666667,300.0,100.0,0.0,834.832,2.4166666666666665,0.5333333333333333,0.6666666666666666,0.5,0.05,0.5333333333333333,0.47222222222222215,0.45833333333333337,0.21666666666666667,0.5,0.41194444444444445,0.41137499999999994,Bronze,296.19
P0086,61,0.5573770491803278,0.6885245901639344,0.21311475409836064,0.4098360655737705,0.29508196721311475,0.32786885245901637,0.5901639344262295,0.5737704918032787,327.86885245901635,180.32786885245903,0.04918032786885246,828.8396721311476,2.1475409836065573,0.5245901639344263,0.6557377049180327,0.5573770491803278,0.11475409836065574,0.4808743169398907,0.4863387978142077,0.3524590163934426,0.22131147540983606,0.5573770491803278,0.3713114754098361,0.3897131147540984,Bronze,285.27
P0087,73,0.5616438356164384,0.684931506849315,0.273972602739726,0.3972602739726027,0.4520547945205479,0.3561643835616438,0.6575342465753424,0.5616438356164384,260.2739726027397,54.794520547945204,0.0410958904109589,823.0505479452055,2.6301369863013697,0.547945205479452,0.6986301369863014,0.3972602739726027,0.0547945205479452,0.4383561643835616,0.5068493150684932,0.4246575342465753,0.2054794520547945,0.3972602739726027,0.42191780821917807,0.4023287671232877,Bronze,352.44
P0088,55,0.4,0.8,0.34545454545454546,0.34545454545454546,0.2727272727272727,0.36363636363636365,0.7090909090909091,0.4,254.54545454545453,127.27272727272727,0.01818181818181818,801.6254545454545,2.290909090909091,0.4,0.6181818181818182,0.5272727272727272,0.05454545454545454,0.5030303030303029,0.5151515151515152,0.3090909090909091,0.2090909090909091,0.5272727272727272,0.36181818181818187,0.38063636363636366,Bronze,251.22
P0089,71,0.5492957746478874,0.704225352112676,0.28169014084507044,0.22535211267605634,0.29577464788732394,0.36619718309859156,0.5633802816901409,0.5492957746478874,309.8591549295774,140.84507042253523,0.028169014084507043,830.3981690140845,2.563380281690141,0.5070422535211268,0.7323943661971831,0.5774647887323944,0.07042253521126761,0.5492957746478874,0.511737089201878,0.2605633802816901,0.2183098591549296,0.5774647887323944,0.33122065727699534,0.36975352112676063,Bronze,315.03
P0090,48,0.4166666666666667,0.6666666666666666,0.22916666666666666,0.22916666666666666,0.25,0.4166666666666667,0.6875,0.4166666666666667,312.5,145.83333333333334,0.041666666666666664,836.8904166666666,2.7291666666666665,0.5,0.8333333333333334,0.5625,0.10416666666666667,0.4930555555555555,0.4375,0.23958333333333331,0.2604166666666667,0.5625,0.2892361111111111,0.34286458333333336,Bronze,197.49
P0091,53,0.5283018867924528,0.6792452830188679,0.37735849056603776,0.22641509433962265,0.32075471698113206,0.3018867924528302,0.7735849056603774,0.5283018867924528,320.75471698113205,94.33962264150944,0.03773584905660377,836.8428301886792,2.547169811320755,0.39622641509433965,0.7547169811320755,0.4716981132075472,0.05660377358490566,0.440251572327044,0.5283018867924528,0.27358490566037735,0.1792452830188679,0.4716981132075472,0.35691823899371067,0.363443396226415,Bronze,231.15
P0092,69,0.463768115942029,0.6521739130434783,0.18840579710144928,0.2898550724637681,0.21739130434782608,0.30434782608695654,0.6086956521739131,0.463768115942029,275.3623188405797,144.92753623188406,0.043478260869565216,825.9817391304348,2.3333333333333335,0.42028985507246375,0.7246376811594203,0.5217391304347826,0.08695652173913043,0.5169082125603864,0.43478260869565216,0.2536231884057971,0.1956521739130435,0.5217391304347826,0.292512077294686,0.32902173913043475,Bronze,272.43
P0093,73,0.589041095890411,0.6438356164383562,0.2054794520547945,0.2602739726027397,0.3698630136986301,0.3561643835616438,0.7123287671232876,0.6027397260273972,356.16438356164383,123.2876712328767,0.0,812.7130136986302,2.6027397260273974,0.4794520547945205,0.6027397260273972,0.5068493150684932,0.0410958904109589,0.5159817351598173,0.4794520547945205,0.3150684931506849,0.19863013698630136,0.5068493150684932,0.345662100456621,0.36486301369863017,Bronze,319.62
P0094,59,0.423728813559322,0.576271186440678,0.2542372881355932,0.3728813559322034,0.288135593220339,0.3559322033898305,0.6779661016949152,0.423728813559322,271.1864406779661,186.4406779661017,0.05084745762711865,840.6403389830508,2.457627118644068,0.576271186440678,0.6440677966101694,0.5423728813559322,0.11864406779661017,0.4632768361581921,0.4180790960451977,0.3305084745762712,0.23728813559322035,0.5423728813559322,0.32796610169491525,0.3589406779661017,Bronze,254.13
P0095,54,0.5555555555555556,0.7407407407407407,0.14814814814814814,0.25925925925925924,0.37037037037037035,0.35185185185185186,0.5185185185185185,0.5555555555555556,500.0,92.59259259259258,0.037037037037037035,793.1016666666666,2.1296296296296298,0.5,0.7037037037037037,0.5555555555555556,0.037037037037037035,0.4567901234567901,0.48148148148148145,0.31481481481481477,0.19444444444444445,0.5555555555555556,0.35246913580246914,0.37046296296296294,Bronze,240.06
P0096,50,0.5,0.76,0.22,0.3,0.34,0.38,0.7,0.5,340.0,120.0,0.0,804.941,2.48,0.48,0.64,0.52,0.04,0.48666666666666664,0.49333333333333335,0.32,0.21,0.52,0.358,0.3756999999999999,Bronze,225.42
P0097,67,0.5223880597014925,0.6417910447761194,0.3283582089552239,0.34328358208955223,0.26865671641791045,0.3283582089552239,0.7014925373134329,0.5223880597014925,268.65671641791045,104.4776119402985,0.014925373134328358,808.150895522388,2.5074626865671643,0.4925373134328358,0.6865671641791045,0.44776119402985076,0.07462686567164178,0.5422885572139303,0.49751243781094523,0.30597014925373134,0.20149253731343283,0.44776119402985076,0.34751243781094526,0.3629477611940298,Bronze,291.81
P0098,63,0.5555555555555556,0.7142857142857143,0.30158730158730157,0.38095238095238093,0.31746031746031744,0.36507936507936506,0.7142857142857143,0.5714285714285714,190.47619047619045,47.61904761904761,0.015873015873015872,819.3623809523809,2.6666666666666665,0.4444444444444444,0.6825396825396826,0.3968253968253968,0.047619047619047616,0.5291005291005292,0.5238095238095238,0.3492063492063492,0.20634920634920634,0.3968253968253968,0.3835978835978836,0.3829365079365079,Bronze,289.5
P0099,62,0.5645161290322581,0.5967741935483871,0.3870967741935484,0.4032258064516129,0.3064516129032258,0.3709677419354839,0.6612903225806451,0.5645161290322581,306.4516129032258,209.67741935483872,0.03225806451612903,801.5556451612903,2.8225806451612905,0.6290322580645161,0.7903225806451613,0.41935483870967744,0.11290322580645161,0.46236559139784944,0.5161290322580645,0.3548387096774194,0.24193548387096775,0.41935483870967744,0.389247311827957,0.39225806451612905,Bronze,291.84
P0100,54,0.3888888888888889,0.6481481481481481,0.12962962962962962,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5370370370370371,0.3888888888888889,296.2962962962963,92.59259259259258,0.0,850.3462962962963,2.5185185185185186,0.46296296296296297,0.6481481481481481,0.5,0.037037037037037035,0.5493827160493827,0.38888888888888884,0.3333333333333333,0.10185185185185185,0.5,0.3061728395061728,0.31629629629629624,Bronze,204.96
P0101,53,0.4716981132075472,0.6792452830188679,0.33962264150943394,0.2830188679245283,0.2641509433962264,0.2830188679245283,0.7169811320754716,0.4716981132075472,415.09433962264154,75.47169811320754,0.018867924528301886,824.293962264151,2.1320754716981134,0.49056603773584906,0.7358490566037735,0.41509433962264153,0.03773584905660377,0.4716981132075472,0.49685534591194963,0.27358490566037735,0.16037735849056603,0.41509433962264153,0.3380503144654088,0.34174528301886786,Bronze,217.35
P0102,65,0.5538461538461539,0.6,0.24615384615384617,0.24615384615384617,0.27692307692307694,0.3384615384615385,0.7230769230769231,0.5538461538461539,230.76923076923077,153.84615384615387,0.03076923076923077,784.8867692307692,2.6307692307692307,0.4461538461538462,0.6923076923076923,0.6615384615384615,0.12307692307692308,0.4717948717948718,0.4666666666666666,0.26153846153846155,0.23076923076923078,0.6615384615384615,0.3169230769230769,0.36523076923076925,Bronze,284.88
P0103,68,0.4852941176470588,0.6323529411764706,0.23529411764705882,0.3235294117647059,0.3382352941176471,0.4264705882352941,0.7058823529411765,0.4852941176470588,264.70588235294116,220.58823529411765,0.029411764705882353,823.8717647058824,2.426470588235294,0.45588235294117646,0.8235294117647058,0.38235294117647056,0.08823529411764706,0.48039215686274506,0.45098039215686275,0.3308823529411765,0.25735294117647056,0.38235294117647056,0.34289215686274516,0.3591544117647059,Bronze,293.07
P0104,63,0.47619047619047616,0.7142857142857143,0.19047619047619047,0.31746031746031744,0.2698412698412698,0.19047619047619047,0.6349206349206349,0.47619047619047616,444.4444444444444,79.36507936507937,0.0,827.0201587301586,2.7936507936507935,0.5396825396825397,0.6190476190476191,0.6031746031746031,0.047619047619047616,0.4973544973544973,0.4603174603174603,0.2936507936507936,0.11904761904761904,0.6031746031746031,0.32724867724867723,0.34472222222222215,Bronze,260.61
P0105,66,0.4393939393939394,0.696969696969697,0.19696969696969696,0.2727272727272727,0.3484848484848485,0.3787878787878788,0.6666666666666666,0.4393939393939394,348.4848484848485,196.96969696969697,0.06060606060606061,822.9103030303031,2.6363636363636362,0.4696969696969697,0.6212121212121212,0.5454545454545454,0.10606060606060606,0.4949494949494949,0.4444444444444445,0.3106060606060606,0.24242424242424243,0.5454545454545454,0.32803030303030306,0.363219696969697,Bronze,287.67
P0106,65,0.5846153846153846,0.8,0.23076923076923078,0.27692307692307694,0.38461538461538464,0.35384615384615387,0.7384615384615385,0.5846153846153846,230.76923076923077,123.07692307692308,0.0,824.1478461538462,2.3692307692307693,0.5384615384615384,0.7076923076923077,0.5230769230769231,0.06153846153846154,0.39487179487179486,0.5384615384615384,0.3307692307692308,0.2076923076923077,0.5230769230769231,0.3951282051282051,0.3973461538461539,Bronze,309.93
P0107,69,0.5507246376811594,0.6521739130434783,0.2608695652173913,0.3188405797101449,0.4057971014492754,0.2608695652173913,0.6666666666666666,0.5507246376811594,347.82608695652175,144.92753623188406,0.057971014492753624,810.8531884057971,2.6231884057971016,0.4927536231884058,0.6231884057971014,0.4782608695652174,0.043478260869565216,0.46859903381642504,0.48792270531400966,0.36231884057971014,0.15217391304347827,0.4782608695652174,0.37826086956521743,0.37195652173913046,Bronze,307.98
P0108,56,0.42857142857142855,0.6785714285714286,0.32142857142857145,0.3392857142857143,0.2857142857142857,0.375,0.7142857142857143,0.42857142857142855,250.0,125.0,0.03571428571428571,822.1603571428572,2.8214285714285716,0.48214285714285715,0.75,0.625,0.05357142857142857,0.5773809523809524,0.4761904761904762,0.3125,0.21428571428571427,0.625,0.3366071428571429,0.3768303571428572,Bronze,253.23
P0109,63,0.5079365079365079,0.7619047619047619,0.20634920634920634,0.3492063492063492,0.3492063492063492,0.36507936507936506,0.6349206349206349,0.5079365079365079,365.07936507936506,190.47619047619045,0.047619047619047616,840.7398412698412,1.9841269841269842,0.4444444444444444,0.6666666666666666,0.5238095238095238,0.1111111111111111,0.43386243386243384,0.49206349206349204,0.3492063492063492,0.23809523809523808,0.5238095238095238,0.37724867724867717,0.3915079365079365,Bronze,295.98
P0110,52,0.4423076923076923,0.7307692307692307,0.2692307692307692,0.34615384615384615,0.3269230769230769,0.28846153846153844,0.6538461538461539,0.4423076923076923,230.76923076923077,76.92307692307693,0.0,801.8146153846154,2.25,0.5961538461538461,0.75,0.38461538461538464,0.019230769230769232,0.4487179487179487,0.48076923076923067,0.33653846153846156,0.15384615384615383,0.38461538461538464,0.36378205128205127,0.35216346153846145,Bronze,219.75
P0111,64,0.46875,0.671875,0.28125,0.296875,0.28125,0.375,0.6875,0.46875,203.125,93.75,0.015625,815.030625,2.78125,0.515625,0.65625,0.53125,0.0625,0.515625,0.4739583333333333,0.2890625,0.21875,0.53125,0.3299479166666666,0.36082031249999996,Bronze,277.11
P0112,54,0.5185185185185185,0.7037037037037037,0.2777777777777778,0.2222222222222222,0.3148148148148148,0.42592592592592593,0.6481481481481481,0.5185185185185185,222.2222222222222,37.03703703703704,0.0,802.4661111111111,2.2962962962962963,0.5555555555555556,0.7222222222222222,0.48148148148148145,0.018518518518518517,0.4753086419753086,0.5,0.2685185185185185,0.2222222222222222,0.48148148148148145,0.33672839506172836,0.3602314814814815,Bronze,233.43
P0113,47,0.3191489361702128,0.723404255319149,0.2553191489361702,0.3617021276595745,0.3404255319148936,0.2978723404255319,0.6170212765957447,0.3191489361702128,191.48936170212767,148.93617021276594,0.0,834.0563829787235,2.404255319148936,0.6382978723404256,0.723404255319149,0.5531914893617021,0.10638297872340426,0.45390070921985815,0.4326241134751773,0.35106382978723405,0.20212765957446807,0.5531914893617021,0.34645390070921983,0.3652659574468085,Bronze,206.01
P0114,59,0.4745762711864407,0.711864406779661,0.3220338983050847,0.3050847457627119,0.3389830508474576,0.4067796610169492,0.6610169491525424,0.4745762711864407,186.4406779661017,118.64406779661017,0.01694915254237288,811.6664406779661,2.6271186440677967,0.576271186440678,0.7796610169491526,0.4745762711864407,0.03389830508474576,0.5254237288135594,0.5028248587570622,0.3220338983050848,0.22033898305084748,0.4745762711864407,0.35988700564971754,0.3768644067796611,Bronze,266.82
P0115,57,0.3508771929824561,0.5964912280701754,0.15789473684210525,0.24561403508771928,0.21052631578947367,0.19298245614035087,0.5263157894736842,0.3508771929824561,315.7894736842105,157.89473684210526,0.0,829.369649122807,2.754385964912281,0.5263157894736842,0.7719298245614035,0.40350877192982454,0.07017543859649122,0.5087719298245614,0.3684210526315789,0.22807017543859648,0.13157894736842105,0.40350877192982454,0.24736842105263157,0.27131578947368423,Bronze,185.58
P0116,56,0.5535714285714286,0.7142857142857143,0.21428571428571427,0.32142857142857145,0.35714285714285715,0.25,0.6428571428571429,0.5535714285714286,285.7142857142857,160.71428571428572,0.03571428571428571,827.2864285714286,2.017857142857143,0.5357142857142857,0.7321428571428571,0.5714285714285714,0.10714285714285714,0.4583333333333333,0.494047619047619,0.3392857142857143,0.17857142857142858,0.5714285714285714,0.3708333333333333,0.38151785714285713,Bronze,256.38
P0117,46,0.5,0.7608695652173914,0.2391304347826087,0.34782608695652173,0.3695652173913043,0.2391304347826087,0.6956521739130435,0.5,217.3913043478261,108.69565217391305,0.0,809.1497826086957,2.5217391304347827,0.5434782608695652,0.6521739130434783,0.5,0.06521739130434782,0.5434782608695652,0.5,0.358695652173913,0.15217391304347827,0.5,0.375,0.37635869565217384,Bronze,207.75
P0118,69,0.4492753623188406,0.6231884057971014,0.2608695652173913,0.3333333333333333,0.2753623188405797,0.30434782608695654,0.6956521739130435,0.4492753623188406,289.8550724637681,57.971014492753625,0.0,826.7220289855072,2.869565217391304,0.5362318840579711,0.7246376811594203,0.5217391304347826,0.028985507246376812,0.48309178743961345,0.4444444444444444,0.30434782608695654,0.16666666666666669,0.5217391304347826,0.32608695652173914,0.3438405797101449,Bronze,284.7
P0119,63,0.6031746031746031,0.6349206349206349,0.2857142857142857,0.3968253968253968,0.31746031746031744,0.36507936507936506,0.7142857142857143,0.6031746031746031,253.96825396825395,111.1111111111111,0.0,802.9496825396826,2.5555555555555554,0.4444444444444444,0.746031746031746,0.5238095238095238,0.06349206349206349,0.4708994708994709,0.5079365079365079,0.3571428571428571,0.21428571428571427,0.5238095238095238,0.38544973544973543,0.39472222222222225,Bronze,298.41
P0120,75,0.41333333333333333,0.6266666666666667,0.32,0.3466666666666667,0.37333333333333335,0.37333333333333335,0.7333333333333333,0.41333333333333333,240.0,120.0,0.02666666666666667,829.0081333333334,2.466666666666667,0.4266666666666667,0.6933333333333334,0.5333333333333333,0.08,0.48,0.45333333333333337,0.36,0.22666666666666668,0.5333333333333333,0.3586666666666667,0.3784666666666667,Bronze,340.62
P0121,68,0.47058823529411764,0.6470588235294118,0.27941176470588236,0.36764705882352944,0.38235294117647056,0.2647058823529412,0.6911764705882353,0.47058823529411764,235.2941176470588,161.76470588235296,0.014705882352941176,827.455,2.3676470588235294,0.47058823529411764,0.7352941176470589,0.45588235294117646,0.11764705882352941,0.534313725490196,0.4656862745098039,0.375,0.19117647058823528,0.45588235294117646,0.3669117647058823,0.37231617647058823,Bronze,303.81
P0122,61,0.4918032786885246,0.5901639344262295,0.32786885245901637,0.3770491803278688,0.2786885245901639,0.36065573770491804,0.6229508196721312,0.4918032786885246,229.5081967213115,114.75409836065575,0.01639344262295082,833.8732786885246,2.5901639344262297,0.47540983606557374,0.639344262295082,0.5737704918032787,0.04918032786885246,0.5519125683060109,0.46994535519125674,0.32786885245901637,0.20491803278688525,0.5737704918032787,0.34371584699453545,0.37286885245901635,Bronze,272.94
P0123,68,0.5294117647058824,0.6764705882352942,0.3382352941176471,0.3088235294117647,0.27941176470588236,0.4411764705882353,0.7647058823529411,0.5294117647058824,205.88235294117646,102.94117647058823,0.0,810.5164705882353,2.3529411764705883,0.5,0.5735294117647058,0.4411764705882353,0.029411764705882353,0.5,0.5147058823529412,0.29411764705882354,0.23529411764705882,0.4411764705882353,0.35441176470588237,0.3722794117647059,Bronze,303.78
P0124,52,0.4807692307692308,0.6538461538461539,0.2692307692307692,0.38461538461538464,0.3076923076923077,0.3269230769230769,0.6730769230769231,0.5,250.0,173.07692307692307,0.019230769230769232,816.075,2.519230769230769,0.5,0.6730769230769231,0.4230769230769231,0.07692307692307693,0.5256410256410257,0.4679487179487179,0.34615384615384615,0.20192307692307693,0.4230769230769231,0.35448717948717945,0.36278846153846156,Bronze,226.38
P0125,58,0.5517241379310345,0.6206896551724138,0.3103448275862069,0.3275862068965517,0.3275862068965517,0.2413793103448276,0.6896551724137931,0.5517241379310345,293.10344827586204,68.9655172413793,0.017241379310344827,811.7087931034483,2.586206896551724,0.46551724137931033,0.6724137931034483,0.3793103448275862,0.034482758620689655,0.5114942528735632,0.4942528735632184,0.3275862068965517,0.13793103448275862,0.3793103448275862,0.35977011494252875,0.3496551724137931,Bronze,243.36
P0126,54,0.5555555555555556,0.7037037037037037,0.16666666666666666,0.24074074074074073,0.2777777777777778,0.37037037037037035,0.6111111111111112,0.5555555555555556,185.18518518518516,74.07407407407408,0.0,805.653148148148,2.1296296296296298,0.4074074074074074,0.7592592592592593,0.5185185185185185,0.05555555555555555,0.5555555555555556,0.4753086419753087,0.25925925925925924,0.21296296296296297,0.5185185185185185,0.3117283950617284,0.34861111111111115,Bronze,225.9
P0127,56,0.5,0.6785714285714286,0.26785714285714285,0.4107142857142857,0.375,0.26785714285714285,0.5714285714285714,0.5,214.28571428571428,142.85714285714286,0.03571428571428571,831.4828571428571,2.75,0.48214285714285715,0.8035714285714286,0.4642857142857143,0.05357142857142857,0.47023809523809523,0.48214285714285715,0.39285714285714285,0.1607142857142857,0.4642857142857143,0.3904761904761905,0.37999999999999995,Bronze,255.36
